"Name","Period","lat","lng","age_min","age_max","age_mean","p_lng","p_lat","model"
"Zhdanikha 1 (Krasnoyarsk Krai, Russian Federation)","Middle Albian",72.165,102.87,113.2,100.5,106.85,89.2208,72.1932,"TorsvikCocks2017"
"Zhdanikha 1 (Krasnoyarsk Krai, Russian Federation)","Middle Albian",72.165,102.87,113.2,100.5,106.85,95.9482,71.2571,"MATTHEWS2016_pmag_ref"
"Zhdanikha 1 (Krasnoyarsk Krai, Russian Federation)","Middle Albian",72.165,102.87,113.2,100.5,106.85,106.8642,68.1084,"GOLONKA"
"Zhdanikha 1 (Krasnoyarsk Krai, Russian Federation)","Middle Albian",72.165,102.87,113.2,100.5,106.85,74.9426,71.9728,"PALEOMAP"
"Khetana River (Khabarovsk Krai, Russian Federation)","Middle Albian",59.47,140.219,113.2,100.5,106.85,151.0298,66.3076,"MERDITH2021"
"Khetana River (Khabarovsk Krai, Russian Federation)","Middle Albian",59.47,140.219,113.2,100.5,106.85,141.3025,65.3347,"TorsvikCocks2017"
"Khetana River (Khabarovsk Krai, Russian Federation)","Middle Albian",59.47,140.219,113.2,100.5,106.85,147.8698,65.4368,"MATTHEWS2016_pmag_ref"
"Khetana River (Khabarovsk Krai, Russian Federation)","Middle Albian",59.47,140.219,113.2,100.5,106.85,146.6128,59.1608,"GOLONKA"
"Khetana River (Khabarovsk Krai, Russian Federation)","Middle Albian",59.47,140.219,113.2,100.5,106.85,131.2165,67.3257,"PALEOMAP"
"Alter do Ch,"Middle Albian",-2.768,-59.476,121.4,100.5,110.95,-20.3454,-2.5635,"MERDITH2021"
"Alter do Ch,"Middle Albian",-2.768,-59.476,121.4,100.5,110.95,-27.2194,-0.8715,"TorsvikCocks2017"
"Alter do Ch,"Middle Albian",-2.768,-59.476,121.4,100.5,110.95,-19.9863,-0.5642,"MATTHEWS2016_pmag_ref"
"Alter do Ch,"Middle Albian",-2.768,-59.476,121.4,100.5,110.95,-18.9679,1.1139,"GOLONKA"
"Alter do Ch,"Middle Albian",-2.768,-59.476,121.4,100.5,110.95,-29.8257,-6.3725,"PALEOMAP"
"Estoril-Cascais (Lisboa, Portugal)","Middle Albian",38.702,-9.395,121.4,100.5,110.95,10.8719,32.1916,"MERDITH2021"
"Estoril-Cascais (Lisboa, Portugal)","Middle Albian",38.702,-9.395,121.4,100.5,110.95,5.6921,30.4289,"TorsvikCocks2017"
"Estoril-Cascais (Lisboa, Portugal)","Middle Albian",38.702,-9.395,121.4,100.5,110.95,13.5246,32.3355,"MATTHEWS2016_pmag_ref"
"Estoril-Cascais (Lisboa, Portugal)","Middle Albian",38.702,-9.395,121.4,100.5,110.95,12.8244,36.175,"GOLONKA"
"Estoril-Cascais (Lisboa, Portugal)","Middle Albian",38.702,-9.395,121.4,100.5,110.95,-1.1915,30.2328,"PALEOMAP"
"Catefica (Lisboa, Portugal)","Middle Albian",39.063,-9.245,121.4,100.5,110.95,11.1793,32.4681,"MERDITH2021"
"Catefica (Lisboa, Portugal)","Middle Albian",39.063,-9.245,121.4,100.5,110.95,5.9372,30.7442,"TorsvikCocks2017"
"Catefica (Lisboa, Portugal)","Middle Albian",39.063,-9.245,121.4,100.5,110.95,13.8554,32.5924,"MATTHEWS2016_pmag_ref"
"Catefica (Lisboa, Portugal)","Middle Albian",39.063,-9.245,121.4,100.5,110.95,13.172,36.4309,"GOLONKA"
"Catefica (Lisboa, Portugal)","Middle Albian",39.063,-9.245,121.4,100.5,110.95,-0.8958,30.5137,"PALEOMAP"
"Sesimbra (Set,"Middle Albian",38.446,-9.093,121.4,100.5,110.95,10.9954,31.8594,"MERDITH2021"
"Sesimbra (Set,"Middle Albian",38.446,-9.093,121.4,100.5,110.95,5.8743,30.1182,"TorsvikCocks2017"
"Sesimbra (Set,"Middle Albian",38.446,-9.093,121.4,100.5,110.95,13.6197,31.9966,"MATTHEWS2016_pmag_ref"
"Sesimbra (Set,"Middle Albian",38.446,-9.093,121.4,100.5,110.95,12.9223,35.8358,"GOLONKA"
"Sesimbra (Set,"Middle Albian",38.446,-9.093,121.4,100.5,110.95,-1.064,29.9025,"PALEOMAP"
"Figueira da Foz (Coimbra, Portugal)","Middle Albian",40.169,-8.865,121.4,100.5,110.95,12.0601,33.3411,"MERDITH2021"
"Figueira da Foz (Coimbra, Portugal)","Middle Albian",40.169,-8.865,121.4,100.5,110.95,6.6218,31.7272,"TorsvikCocks2017"
"Figueira da Foz (Coimbra, Portugal)","Middle Albian",40.169,-8.865,121.4,100.5,110.95,14.8107,33.4092,"MATTHEWS2016_pmag_ref"
"Figueira da Foz (Coimbra, Portugal)","Middle Albian",40.169,-8.865,121.4,100.5,110.95,14.1779,37.2438,"GOLONKA"
"Figueira da Foz (Coimbra, Portugal)","Middle Albian",40.169,-8.865,121.4,100.5,110.95,-0.0515,31.3995,"PALEOMAP"
"Langer K,"Middle Albian",47.631,11.15,121.4,100.5,110.95,32.4411,38.7905,"MERDITH2021"
"Langer K,"Middle Albian",47.631,11.15,121.4,100.5,110.95,35.4857,37.623,"MATTHEWS2016_pmag_ref"
"Langer K,"Middle Albian",47.631,11.15,121.4,100.5,110.95,33.3489,41.379,"GOLONKA"
"Langer K,"Middle Albian",47.631,11.15,121.4,100.5,110.95,18.3092,30.547,"PALEOMAP"
"Suyfun Coal Basin (Primorsky Krai, Russian Federation)","Middle Albian",44.071,132.071,121.4,100.5,110.95,148.6614,50.5631,"MERDITH2021"
"Suyfun Coal Basin (Primorsky Krai, Russian Federation)","Middle Albian",44.071,132.071,121.4,100.5,110.95,136.954,47.8951,"TorsvikCocks2017"
"Suyfun Coal Basin (Primorsky Krai, Russian Federation)","Middle Albian",44.071,132.071,121.4,100.5,110.95,146.3201,47.9925,"MATTHEWS2016_pmag_ref"
"Suyfun Coal Basin (Primorsky Krai, Russian Federation)","Middle Albian",44.071,132.071,121.4,100.5,110.95,143.3696,43.186,"GOLONKA"
"Suyfun Coal Basin (Primorsky Krai, Russian Federation)","Middle Albian",44.071,132.071,121.4,100.5,110.95,129.0444,50.4244,"PALEOMAP"
"Une Fm., mina La Popa, Cordillera Oriental (Colombia)","Middle Albian",4.709,-7.395,113.2,100.5,106.85,-6.2209,0.2074,"MERDITH2021"
"Une Fm., mina La Popa, Cordillera Oriental (Colombia)","Middle Albian",4.709,-7.395,113.2,100.5,106.85,-14.5375,0.3119,"TorsvikCocks2017"
"Une Fm., mina La Popa, Cordillera Oriental (Colombia)","Middle Albian",4.709,-7.395,113.2,100.5,106.85,-6.0962,0.3943,"MATTHEWS2016_pmag_ref"
"Une Fm., mina La Popa, Cordillera Oriental (Colombia)","Middle Albian",4.709,-7.395,113.2,100.5,106.85,-5.1809,4.6654,"GOLONKA"
"Une Fm., mina La Popa, Cordillera Oriental (Colombia)","Middle Albian",4.709,-7.395,113.2,100.5,106.85,-16.0194,-3.5246,"PALEOMAP"
"Crato Fm. (Cear,"Early Aptian",-7.128,-39.828,121.4,113.2,117.3,1.6595,-6.7611,"MERDITH2021"
"Crato Fm. (Cear,"Early Aptian",-7.128,-39.828,121.4,113.2,117.3,-7.5294,-5.606,"TorsvikCocks2017"
"Crato Fm. (Cear,"Early Aptian",-7.128,-39.828,121.4,113.2,117.3,1.6172,-6.2521,"MATTHEWS2016_pmag_ref"
"Crato Fm. (Cear,"Early Aptian",-7.128,-39.828,121.4,113.2,117.3,2.5504,-5.0633,"GOLONKA"
"Crato Fm. (Cear,"Early Aptian",-7.128,-39.828,121.4,113.2,117.3,-7.6556,-8.1239,"PALEOMAP"
"Bafureira Beach (Lisboa, Portugal)","Early Aptian",38.692,-9.367,121.4,113.2,117.3,12.6366,32.121,"MERDITH2021"
"Bafureira Beach (Lisboa, Portugal)","Early Aptian",38.692,-9.367,121.4,113.2,117.3,5.5619,30.4103,"TorsvikCocks2017"
"Bafureira Beach (Lisboa, Portugal)","Early Aptian",38.692,-9.367,121.4,113.2,117.3,15.3634,31.8192,"MATTHEWS2016_pmag_ref"
"Bafureira Beach (Lisboa, Portugal)","Early Aptian",38.692,-9.367,121.4,113.2,117.3,15.1044,33.2352,"GOLONKA"
"Bafureira Beach (Lisboa, Portugal)","Early Aptian",38.692,-9.367,121.4,113.2,117.3,1.1315,31.0862,"PALEOMAP"
"Reoc,"Early Aptian",43.344,-4.084,121.4,113.2,117.3,19.4313,34.4101,"MERDITH2021"
"Reoc,"Early Aptian",43.344,-4.084,121.4,113.2,117.3,12.465,32.0435,"TorsvikCocks2017"
"Reoc,"Early Aptian",43.344,-4.084,121.4,113.2,117.3,22.308,33.6613,"MATTHEWS2016_pmag_ref"
"Reoc,"Early Aptian",43.344,-4.084,121.4,113.2,117.3,22.223,34.8899,"GOLONKA"
"Reoc,"Early Aptian",43.344,-4.084,121.4,113.2,117.3,7.8504,33.3688,"PALEOMAP"
"Salignac 1 (Provence-Alpes-C,"Early Aptian",44.177,5.987,121.4,113.2,117.3,30.5295,34.7358,"MERDITH2021"
"Salignac 1 (Provence-Alpes-C,"Early Aptian",44.177,5.987,121.4,113.2,117.3,33.2617,33.2949,"MATTHEWS2016_pmag_ref"
"Salignac 1 (Provence-Alpes-C,"Early Aptian",44.177,5.987,121.4,113.2,117.3,29.8986,34.7984,"GOLONKA"
"Salignac 1 (Provence-Alpes-C,"Early Aptian",44.177,5.987,121.4,113.2,117.3,15.3205,33.9867,"PALEOMAP"
"Doumanga (Kouilou, Congo)","Early Aptian",-4.801,12.236,121.4,113.2,117.3,6.5592,-16.4339,"MERDITH2021"
"Doumanga (Kouilou, Congo)","Early Aptian",-4.801,12.236,121.4,113.2,117.3,-4.3983,-16.2423,"TorsvikCocks2017"
"Doumanga (Kouilou, Congo)","Early Aptian",-4.801,12.236,121.4,113.2,117.3,5.8408,-16.2232,"MATTHEWS2016_pmag_ref"
"Doumanga (Kouilou, Congo)","Early Aptian",-4.801,12.236,121.4,113.2,117.3,6.4391,-14.7356,"GOLONKA"
"Doumanga (Kouilou, Congo)","Early Aptian",-4.801,12.236,121.4,113.2,117.3,-2.922,-17.4408,"PALEOMAP"
"Stary Oskol (Belgorod Oblast, Russian Federation)","Early Aptian",51.269,37.677,121.4,113.2,117.3,56.7263,44.4276,"MERDITH2021"
"Stary Oskol (Belgorod Oblast, Russian Federation)","Early Aptian",51.269,37.677,121.4,113.2,117.3,48.0367,41.8423,"TorsvikCocks2017"
"Stary Oskol (Belgorod Oblast, Russian Federation)","Early Aptian",51.269,37.677,121.4,113.2,117.3,59.4303,41.5991,"MATTHEWS2016_pmag_ref"
"Stary Oskol (Belgorod Oblast, Russian Federation)","Early Aptian",51.269,37.677,121.4,113.2,117.3,57.0978,41.1978,"GOLONKA"
"Stary Oskol (Belgorod Oblast, Russian Federation)","Early Aptian",51.269,37.677,121.4,113.2,117.3,41.5306,42.9151,"PALEOMAP"
"Lingquan Coal Mine (Inner Mongolia, China)","Early Aptian",49.448,117.741,121.4,113.2,117.3,134.238,55.1939,"MERDITH2021"
"Lingquan Coal Mine (Inner Mongolia, China)","Early Aptian",49.448,117.741,121.4,113.2,117.3,120.3415,51.4728,"TorsvikCocks2017"
"Lingquan Coal Mine (Inner Mongolia, China)","Early Aptian",49.448,117.741,121.4,113.2,117.3,131.7907,52.0569,"MATTHEWS2016_pmag_ref"
"Lingquan Coal Mine (Inner Mongolia, China)","Early Aptian",49.448,117.741,121.4,113.2,117.3,126.9517,48.0062,"GOLONKA"
"Lingquan Coal Mine (Inner Mongolia, China)","Early Aptian",49.448,117.741,121.4,113.2,117.3,114.4792,53.0658,"PALEOMAP"
"Choshi (Chiba, Japan)","Early Aptian",35.72,140.849,121.4,113.2,117.3,163.6389,47.4809,"MERDITH2021"
"Choshi (Chiba, Japan)","Early Aptian",35.72,140.849,121.4,113.2,117.3,136.1876,27.8576,"TorsvikCocks2017"
"Choshi (Chiba, Japan)","Early Aptian",35.72,140.849,121.4,113.2,117.3,160.4819,45.7501,"MATTHEWS2016_pmag_ref"
"Choshi (Chiba, Japan)","Early Aptian",35.72,140.849,121.4,113.2,117.3,151.8881,44.0571,"GOLONKA"
"Choshi (Chiba, Japan)","Early Aptian",35.72,140.849,121.4,113.2,117.3,142.0866,49.0961,"PALEOMAP"
"Las Hoyas (Cuenca, Spain)","Early Aptian",40.09,-1.897,125.77,121.4,123.585,20.2423,29.736,"MERDITH2021"
"Las Hoyas (Cuenca, Spain)","Early Aptian",40.09,-1.897,125.77,121.4,123.585,11.5635,27.2633,"TorsvikCocks2017"
"Las Hoyas (Cuenca, Spain)","Early Aptian",40.09,-1.897,125.77,121.4,123.585,22.9613,28.6096,"MATTHEWS2016_pmag_ref"
"Las Hoyas (Cuenca, Spain)","Early Aptian",40.09,-1.897,125.77,121.4,123.585,21.8569,28.5739,"GOLONKA"
"Las Hoyas (Cuenca, Spain)","Early Aptian",40.09,-1.897,125.77,121.4,123.585,9.3103,30.3098,"PALEOMAP"
"Chilton Chine (Isle of Wight, England)","Barremian",50.638,-1.423,125.77,125.77,125.77,25.2885,39.0253,"MERDITH2021"
"Chilton Chine (Isle of Wight, England)","Barremian",50.638,-1.423,125.77,125.77,125.77,11.1167,51.2332,"TorsvikCocks2017"
"Chilton Chine (Isle of Wight, England)","Barremian",50.638,-1.423,125.77,125.77,125.77,29.0654,37.3676,"MATTHEWS2016_pmag_ref"
"Chilton Chine (Isle of Wight, England)","Barremian",50.638,-1.423,125.77,125.77,125.77,24.1422,37.9538,"GOLONKA"
"Chilton Chine (Isle of Wight, England)","Barremian",50.638,-1.423,125.77,125.77,125.77,10.239,40.8699,"PALEOMAP"
"Galve (Teruel, Spain)","Early Aptian",40.646,-0.882,125.77,121.4,123.585,21.3305,29.8602,"MERDITH2021"
"Galve (Teruel, Spain)","Early Aptian",40.646,-0.882,125.77,121.4,123.585,12.6136,27.0777,"TorsvikCocks2017"
"Galve (Teruel, Spain)","Early Aptian",40.646,-0.882,125.77,121.4,123.585,24.0452,28.6551,"MATTHEWS2016_pmag_ref"
"Galve (Teruel, Spain)","Early Aptian",40.646,-0.882,125.77,121.4,123.585,22.9409,28.6083,"GOLONKA"
"Galve (Teruel, Spain)","Early Aptian",40.646,-0.882,125.77,121.4,123.585,10.4065,30.4222,"PALEOMAP"
"Aliaga (Teruel, Spain)","Early Aptian",40.67,-0.71,125.77,121.4,123.585,21.4762,29.8198,"MERDITH2021"
"Aliaga (Teruel, Spain)","Early Aptian",40.67,-0.71,125.77,121.4,123.585,12.7335,26.9989,"TorsvikCocks2017"
"Aliaga (Teruel, Spain)","Early Aptian",40.67,-0.71,125.77,121.4,123.585,24.1849,28.6044,"MATTHEWS2016_pmag_ref"
"Aliaga (Teruel, Spain)","Early Aptian",40.67,-0.71,125.77,121.4,123.585,23.0798,28.5561,"GOLONKA"
"Aliaga (Teruel, Spain)","Early Aptian",40.67,-0.71,125.77,121.4,123.585,10.5524,30.3802,"PALEOMAP"
"Mas de la Parreta Quarry (Castell,"Early Aptian",40.593,-0.137,125.77,121.4,123.585,21.8764,29.5474,"MERDITH2021"
"Mas de la Parreta Quarry (Castell,"Early Aptian",40.593,-0.137,125.77,121.4,123.585,13.005,26.6297,"TorsvikCocks2017"
"Mas de la Parreta Quarry (Castell,"Early Aptian",40.593,-0.137,125.77,121.4,123.585,24.5534,28.3042,"MATTHEWS2016_pmag_ref"
"Mas de la Parreta Quarry (Castell,"Early Aptian",40.593,-0.137,125.77,121.4,123.585,23.4442,28.2523,"GOLONKA"
"Mas de la Parreta Quarry (Castell,"Early Aptian",40.593,-0.137,125.77,121.4,123.585,10.9508,30.1035,"PALEOMAP"
"Herb,"Early Aptian",40.711,-0.011,125.77,121.4,123.585,22.037,29.6069,"MERDITH2021"
"Herb,"Early Aptian",40.711,-0.011,125.77,121.4,123.585,13.1744,26.6415,"TorsvikCocks2017"
"Herb,"Early Aptian",40.711,-0.011,125.77,121.4,123.585,24.7171,28.352,"MATTHEWS2016_pmag_ref"
"Herb,"Early Aptian",40.711,-0.011,125.77,121.4,123.585,23.6085,28.2984,"GOLONKA"
"Herb,"Early Aptian",40.711,-0.011,125.77,121.4,123.585,11.1132,30.1611,"PALEOMAP"
"Sarhmoul (Mount Lebanon, Lebanon)","Early Aptian",33.773,35.536,125.77,121.4,123.585,42.6908,5.4141,"MERDITH2021"
"Sarhmoul (Mount Lebanon, Lebanon)","Early Aptian",33.773,35.536,125.77,121.4,123.585,33.5548,4.5519,"TorsvikCocks2017"
"Sarhmoul (Mount Lebanon, Lebanon)","Early Aptian",33.773,35.536,125.77,121.4,123.585,43.3336,2.8448,"MATTHEWS2016_pmag_ref"
"Sarhmoul (Mount Lebanon, Lebanon)","Early Aptian",33.773,35.536,125.77,121.4,123.585,42.8924,5.4219,"GOLONKA"
"Sarhmoul (Mount Lebanon, Lebanon)","Early Aptian",33.773,35.536,125.77,121.4,123.585,32.2806,8.5725,"PALEOMAP"
"Maknouniyeh (South, Lebanon)","Early Aptian",33.528,35.54,125.77,121.4,123.585,42.5595,5.2068,"MERDITH2021"
"Maknouniyeh (South, Lebanon)","Early Aptian",33.528,35.54,125.77,121.4,123.585,33.4358,4.3375,"TorsvikCocks2017"
"Maknouniyeh (South, Lebanon)","Early Aptian",33.528,35.54,125.77,121.4,123.585,43.1904,2.6459,"MATTHEWS2016_pmag_ref"
"Maknouniyeh (South, Lebanon)","Early Aptian",33.528,35.54,125.77,121.4,123.585,42.7792,5.2043,"GOLONKA"
"Maknouniyeh (South, Lebanon)","Early Aptian",33.528,35.54,125.77,121.4,123.585,32.1791,8.349,"PALEOMAP"
"Roum-Aazour Homsiyeh (South, Lebanon)","Early Aptian",33.553,35.561,125.77,121.4,123.585,42.5879,5.2182,"MERDITH2021"
"Roum-Aazour Homsiyeh (South, Lebanon)","Early Aptian",33.553,35.561,125.77,121.4,123.585,33.4635,4.3506,"TorsvikCocks2017"
"Roum-Aazour Homsiyeh (South, Lebanon)","Early Aptian",33.553,35.561,125.77,121.4,123.585,43.2194,2.6556,"MATTHEWS2016_pmag_ref"
"Roum-Aazour Homsiyeh (South, Lebanon)","Early Aptian",33.553,35.561,125.77,121.4,123.585,42.8066,5.2181,"GOLONKA"
"Roum-Aazour Homsiyeh (South, Lebanon)","Early Aptian",33.553,35.561,125.77,121.4,123.585,32.2058,8.3643,"PALEOMAP"
"Rihane (South, Lebanon)","Early Aptian",33.449,35.562,125.77,121.4,123.585,42.5318,5.1305,"MERDITH2021"
"Rihane (South, Lebanon)","Early Aptian",33.449,35.562,125.77,121.4,123.585,33.4125,4.2598,"TorsvikCocks2017"
"Rihane (South, Lebanon)","Early Aptian",33.449,35.562,125.77,121.4,123.585,43.1582,2.5714,"MATTHEWS2016_pmag_ref"
"Rihane (South, Lebanon)","Early Aptian",33.449,35.562,125.77,121.4,123.585,42.7581,5.126,"GOLONKA"
"Rihane (South, Lebanon)","Early Aptian",33.449,35.562,125.77,121.4,123.585,32.1622,8.2696,"PALEOMAP"
"Jezzine (South, Lebanon)","Early Aptian",33.548,35.572,125.77,121.4,123.585,42.5929,5.209,"MERDITH2021"
"Jezzine (South, Lebanon)","Early Aptian",33.548,35.572,125.77,121.4,123.585,33.469,4.3417,"TorsvikCocks2017"
"Jezzine (South, Lebanon)","Early Aptian",33.548,35.572,125.77,121.4,123.585,43.2238,2.6461,"MATTHEWS2016_pmag_ref"
"Jezzine (South, Lebanon)","Early Aptian",33.548,35.572,125.77,121.4,123.585,42.8123,5.2094,"GOLONKA"
"Jezzine (South, Lebanon)","Early Aptian",33.548,35.572,125.77,121.4,123.585,32.2121,8.3559,"PALEOMAP"
"Wadi Jezzine (South, Lebanon)","Early Aptian",33.553,35.579,125.77,121.4,123.585,42.6006,5.2101,"MERDITH2021"
"Wadi Jezzine (South, Lebanon)","Early Aptian",33.553,35.579,125.77,121.4,123.585,33.4765,4.3431,"TorsvikCocks2017"
"Wadi Jezzine (South, Lebanon)","Early Aptian",33.553,35.579,125.77,121.4,123.585,43.2315,2.6467,"MATTHEWS2016_pmag_ref"
"Wadi Jezzine (South, Lebanon)","Early Aptian",33.553,35.579,125.77,121.4,123.585,42.8198,5.211,"GOLONKA"
"Wadi Jezzine (South, Lebanon)","Early Aptian",33.553,35.579,125.77,121.4,123.585,32.2195,8.3579,"PALEOMAP"
"Daychouniyyeh (Mount Lebanon, Lebanon)","Early Aptian",33.852,35.582,125.77,121.4,123.585,42.7662,5.4595,"MERDITH2021"
"Daychouniyyeh (Mount Lebanon, Lebanon)","Early Aptian",33.852,35.582,125.77,121.4,123.585,33.6274,4.6016,"TorsvikCocks2017"
"Daychouniyyeh (Mount Lebanon, Lebanon)","Early Aptian",33.852,35.582,125.77,121.4,123.585,43.4114,2.8856,"MATTHEWS2016_pmag_ref"
"Daychouniyyeh (Mount Lebanon, Lebanon)","Early Aptian",33.852,35.582,125.77,121.4,123.585,42.9637,5.4735,"GOLONKA"
"Daychouniyyeh (Mount Lebanon, Lebanon)","Early Aptian",33.852,35.582,125.77,121.4,123.585,32.3493,8.628,"PALEOMAP"
"Ain Zhalta (Mount Lebanon, Lebanon)","Early Aptian",33.732,35.688,125.77,121.4,123.585,42.7748,5.3109,"MERDITH2021"
"Ain Zhalta (Mount Lebanon, Lebanon)","Early Aptian",33.732,35.688,125.77,121.4,123.585,33.6445,4.4537,"TorsvikCocks2017"
"Ain Zhalta (Mount Lebanon, Lebanon)","Early Aptian",33.732,35.688,125.77,121.4,123.585,43.411,2.7368,"MATTHEWS2016_pmag_ref"
"Ain Zhalta (Mount Lebanon, Lebanon)","Early Aptian",33.732,35.688,125.77,121.4,123.585,42.9849,5.3262,"GOLONKA"
"Ain Zhalta (Mount Lebanon, Lebanon)","Early Aptian",33.732,35.688,125.77,121.4,123.585,32.379,8.482,"PALEOMAP"
"Hammana-Mdeyrij (Mount Lebanon, Lebanon)","Early Aptian",33.806,35.731,125.77,121.4,123.585,42.8454,5.3536,"MERDITH2021"
"Hammana-Mdeyrij (Mount Lebanon, Lebanon)","Early Aptian",33.806,35.731,125.77,121.4,123.585,33.7124,4.5003,"TorsvikCocks2017"
"Hammana-Mdeyrij (Mount Lebanon, Lebanon)","Early Aptian",33.806,35.731,125.77,121.4,123.585,43.4837,2.7751,"MATTHEWS2016_pmag_ref"
"Hammana-Mdeyrij (Mount Lebanon, Lebanon)","Early Aptian",33.806,35.731,125.77,121.4,123.585,43.0516,5.3746,"GOLONKA"
"Hammana-Mdeyrij (Mount Lebanon, Lebanon)","Early Aptian",33.806,35.731,125.77,121.4,123.585,32.4432,8.5341,"PALEOMAP"
"Ain Dara 2 (Mount Lebanon, Lebanon)","Early Aptian",33.794,35.732,125.77,121.4,123.585,42.8395,5.343,"MERDITH2021"
"Ain Dara 2 (Mount Lebanon, Lebanon)","Early Aptian",33.794,35.732,125.77,121.4,123.585,33.7072,4.4895,"TorsvikCocks2017"
"Ain Dara 2 (Mount Lebanon, Lebanon)","Early Aptian",33.794,35.732,125.77,121.4,123.585,43.4773,2.765,"MATTHEWS2016_pmag_ref"
"Ain Dara 2 (Mount Lebanon, Lebanon)","Early Aptian",33.794,35.732,125.77,121.4,123.585,43.0466,5.3637,"GOLONKA"
"Ain Dara 2 (Mount Lebanon, Lebanon)","Early Aptian",33.794,35.732,125.77,121.4,123.585,32.4389,8.5229,"PALEOMAP"
"Ain Dara 1 (Mount Lebanon, Lebanon)","Early Aptian",33.794,35.736,125.77,121.4,123.585,42.8423,5.3412,"MERDITH2021"
"Ain Dara 1 (Mount Lebanon, Lebanon)","Early Aptian",33.794,35.736,125.77,121.4,123.585,33.7101,4.4878,"TorsvikCocks2017"
"Ain Dara 1 (Mount Lebanon, Lebanon)","Early Aptian",33.794,35.736,125.77,121.4,123.585,43.48,2.763,"MATTHEWS2016_pmag_ref"
"Ain Dara 1 (Mount Lebanon, Lebanon)","Early Aptian",33.794,35.736,125.77,121.4,123.585,43.0496,5.3621,"GOLONKA"
"Ain Dara 1 (Mount Lebanon, Lebanon)","Early Aptian",33.794,35.736,125.77,121.4,123.585,32.442,8.5215,"PALEOMAP"
"Falougha (Mount Lebanon, Lebanon)","Early Aptian",33.838,35.757,125.77,121.4,123.585,43.2191,5.9141,"MERDITH2021"
"Falougha (Mount Lebanon, Lebanon)","Early Aptian",33.838,35.757,125.77,121.4,123.585,33.7471,4.5174,"TorsvikCocks2017"
"Falougha (Mount Lebanon, Lebanon)","Early Aptian",33.838,35.757,125.77,121.4,123.585,43.8894,3.3122,"MATTHEWS2016_pmag_ref"
"Falougha (Mount Lebanon, Lebanon)","Early Aptian",33.838,35.757,125.77,121.4,123.585,42.2469,4.1779,"GOLONKA"
"Falougha (Mount Lebanon, Lebanon)","Early Aptian",33.838,35.757,125.77,121.4,123.585,32.4767,8.5541,"PALEOMAP"
"Ouata El-Jaouz (Mount Lebanon, Lebanon)","Early Aptian",34.022,35.759,125.77,121.4,123.585,43.3131,6.0726,"MERDITH2021"
"Ouata El-Jaouz (Mount Lebanon, Lebanon)","Early Aptian",34.022,35.759,125.77,121.4,123.585,33.8398,4.6765,"TorsvikCocks2017"
"Ouata El-Jaouz (Mount Lebanon, Lebanon)","Early Aptian",34.022,35.759,125.77,121.4,123.585,43.9924,3.4648,"MATTHEWS2016_pmag_ref"
"Ouata El-Jaouz (Mount Lebanon, Lebanon)","Early Aptian",34.022,35.759,125.77,121.4,123.585,42.3481,4.3318,"GOLONKA"
"Ouata El-Jaouz (Mount Lebanon, Lebanon)","Early Aptian",34.022,35.759,125.77,121.4,123.585,32.5565,8.7203,"PALEOMAP"
"Kfar Selouan (Mount Lebanon, Lebanon)","Early Aptian",33.849,35.78,125.77,121.4,123.585,43.2413,5.914,"MERDITH2021"
"Kfar Selouan (Mount Lebanon, Lebanon)","Early Aptian",33.849,35.78,125.77,121.4,123.585,33.7692,4.5176,"TorsvikCocks2017"
"Kfar Selouan (Mount Lebanon, Lebanon)","Early Aptian",33.849,35.78,125.77,121.4,123.585,43.9115,3.3108,"MATTHEWS2016_pmag_ref"
"Kfar Selouan (Mount Lebanon, Lebanon)","Early Aptian",33.849,35.78,125.77,121.4,123.585,42.269,4.1768,"GOLONKA"
"Kfar Selouan (Mount Lebanon, Lebanon)","Early Aptian",33.849,35.78,125.77,121.4,123.585,32.4989,8.556,"PALEOMAP"
"Dahr Qloum Hachem (Mount Lebanon, Lebanon)","Early Aptian",33.997,35.79,125.77,121.4,123.585,43.3229,6.0381,"MERDITH2021"
"Dahr Qloum Hachem (Mount Lebanon, Lebanon)","Early Aptian",33.997,35.79,125.77,121.4,123.585,33.8499,4.6421,"TorsvikCocks2017"
"Dahr Qloum Hachem (Mount Lebanon, Lebanon)","Early Aptian",33.997,35.79,125.77,121.4,123.585,44.0001,3.4297,"MATTHEWS2016_pmag_ref"
"Dahr Qloum Hachem (Mount Lebanon, Lebanon)","Early Aptian",33.997,35.79,125.77,121.4,123.585,42.3562,4.2968,"GOLONKA"
"Dahr Qloum Hachem (Mount Lebanon, Lebanon)","Early Aptian",33.997,35.79,125.77,121.4,123.585,32.5695,8.6868,"PALEOMAP"
"Baskinta (Mount Lebanon, Lebanon)","Early Aptian",33.943,35.791,125.77,121.4,123.585,43.2965,5.9909,"MERDITH2021"
"Baskinta (Mount Lebanon, Lebanon)","Early Aptian",33.943,35.791,125.77,121.4,123.585,33.8238,4.5948,"TorsvikCocks2017"
"Baskinta (Mount Lebanon, Lebanon)","Early Aptian",33.943,35.791,125.77,121.4,123.585,43.971,3.3842,"MATTHEWS2016_pmag_ref"
"Baskinta (Mount Lebanon, Lebanon)","Early Aptian",33.943,35.791,125.77,121.4,123.585,42.3277,4.251,"GOLONKA"
"Baskinta (Mount Lebanon, Lebanon)","Early Aptian",33.943,35.791,125.77,121.4,123.585,32.5472,8.6374,"PALEOMAP"
